season,#,pick,name,pos,team,overall,std,high,low,n,gsis_id
2018,144,12.05,Tyler Lockett,WR,SEA,136.9,11.5,8.09,14.08,242,00-0032211
2018,145,12.05,Derek Carr,QB,LV,137.1,12,8.03,15.02,188,00-0031280
2018,147,12.08,DeVante Parker,WR,MIA,140.4,13.5,7.11,15.06,162,00-0031547
2018,148,12.09,Doug Martin,RB,LV,141.1,13.9,9.03,15.09,236,00-0029613
2018,149,12.1,Matt Breida,RB,SF,141.7,22.5,1.01,15.12,503,00-0033308
2018,150,12.11,Devontae Booker,RB,DEN,142.8,15.3,8.06,15.06,283,00-0032972
2018,153,13.02,Chris Godwin,WR,TB,146.2,17.5,6.02,15.12,228,00-0033921
2018,154,13.03,Tyler Eifert,TE,CIN,146.9,19.9,6.01,16.04,521,00-0030549
2018,156,13.03,Jordan Wilkins,RB,IND,147.4,15.8,9.04,15.12,360,00-0034400
2018,157,13.05,Mohamed Sanu,WR,ATL,149.3,31.6,6.1,19.01,28,00-0029632
2018,158,13.06,Anthony Miller,WR,CHI,150.4,13.7,10.02,15.11,177,00-0034353
2018,159,13.07,Rob Kelley,RB,WAS,151.2,19.5,8.06,16.08,101,00-0032371
2018,161,13.08,Geronimo Allison,WR,GB,151.7,13.7,8.01,15.06,223,00-0032626
2018,162,13.08,Dak Prescott,QB,DAL,151.7,16.5,2.12,16.06,191,00-0033077
2018,163,13.1,O.J. Howard,TE,TB,153.6,20.4,7.11,16.02,271,00-0033879
2018,164,13.1,John Ross,WR,CIN,154.2,17.4,5.1,15.12,298,00-0033460
2018,165,13.11,Jameis Winston,QB,TB,154.8,13.7,9.01,15.11,178,00-0031503
2018,166,13.11,James Conner,RB,PIT,154.9,17.2,5.03,16.06,320,00-0033553
2018,167,13.11,Giovani Bernard,RB,CIN,155.3,17.8,8.1,16.05,252,00-0030456
2018,168,13.12,Eric Ebron,TE,IND,155.7,19.3,9.05,16.02,87,00-0031387
2018,169,13.12,Donta Foreman,RB,HOU,155.8,19.9,8.02,16.03,92,00-0033925
2018,170,13.12,Eli Manning,QB,NYG,156.1,16.1,3.08,15.12,163,00-0022803
2018,171,14.01,Josh Doctson,WR,WAS,156.5,15.2,9.06,16.03,160,00-0032760
2018,172,14.01,Austin Hooper,TE,ATL,157.1,17.5,10.04,15.12,35,00-0032392
2018,173,14.02,Benjamin Watson,TE,NO,157.7,20.2,10.07,15.12,26,00-0022943
2018,174,14.02,Donte Moncrief,WR,JAX,158.4,18.7,10.03,16.1,34,00-0031339
2018,175,14.02,Tyrod Taylor,QB,CLE,158.4,32.3,1.11,16.03,36,00-0028118
2018,177,14.03,TJ Yeldon,RB,JAX,159.1,16.9,11.06,15.12,67,00-0032209
2018,178,14.03,Mitch Trubisky,QB,CHI,159.2,14.2,9.07,16.06,86,-
2018,180,14.04,Dede Westbrook,WR,JAX,160.1,18.4,1.11,15.11,144,00-0033839
2018,181,14.04,Austin Ekeler,RB,LAC,160.3,16.8,9.08,16.1,136,00-0033699
2018,182,14.04,Andy Dalton,QB,CIN,160.4,15.1,10.05,15.12,68,00-0027973
2018,184,14.05,John Kelly,RB,LAR,161.3,13.7,12.03,16.08,35,00-0034808
2018,185,14.06,Martavis Bryant,WR,LV,162,13,11.04,15.12,115,00-0031373
2018,186,14.06,Frank Gore,RB,MIA,162.3,17.5,9.1,16.1,66,00-0023500
2018,187,14.07,Danny Amendola,WR,MIA,162.6,16.7,9.03,16.02,57,00-0026035
2018,190,14.07,Ricky Seals-Jones,TE,ARI,163,14.3,11.05,16.01,58,00-0033611
2018,191,14.08,Tyrell Williams,WR,LAC,163.9,18.4,9.03,16.08,64,00-0032160
2018,193,14.08,Spencer Ware,RB,KC,164.2,16.6,10.03,17.01,86,00-0030414
2018,195,14.08,Case Keenum,QB,DEN,164.4,12.3,11.12,16.09,44,00-0028986
2018,196,14.08,Jeremy Hill,RB,NE,164.4,14.5,11.06,15.12,20,00-0031301
2018,197,14.09,Mike Gesicki,TE,MIA,164.5,17.4,9.03,16.03,28,00-0034829
2018,198,14.09,Courtland Sutton,WR,DEN,164.7,15,10.11,16.12,82,00-0034348
2018,199,14.1,Sam Darnold,QB,NYJ,165.5,12.6,11.12,15.12,21,00-0034869
2018,200,14.1,Christian Kirk,WR,ARI,166.1,11.2,12.06,15.12,45,00-0034775
2018,208,14.12,Rishard Matthews,WR,NYJ,168.5,11.2,11.03,16.1,52,00-0029580
2019,1,1.02,Saquon Barkley,RB,NYG,1.9,0.8,1.01,1.04,185,00-0034844
2019,2,1.02,Alvin Kamara,RB,NO,2.4,0.8,1.01,1.04,90,00-0033906
2019,3,1.04,Christian McCaffrey,RB,CAR,3.6,1.1,1.01,1.06,112,00-0033280
2019,4,1.04,Ezekiel Elliott,RB,DAL,3.8,1,1.01,1.06,67,00-0033045
2019,5,1.06,James Conner,RB,PIT,6.1,1.6,1.01,1.12,79,00-0033553
2019,6,1.06,DeAndre Hopkins,WR,HOU,6.1,1.8,1.01,1.12,105,00-0030564
2019,7,1.07,LeVeon Bell,RB,NYJ,7.2,2.1,1.01,2.01,88,00-0030496
2019,8,1.07,Nick Chubb,RB,CLE,7.2,2,1.04,2.03,105,00-0034791
2019,9,1.09,Davante Adams,WR,GB,9.2,2,1.04,2.04,108,00-0031381
2019,10,1.11,Dalvin Cook,RB,MIN,10.6,2.1,1.02,2.03,115,00-0033893
2019,11,1.11,Julio Jones,WR,ATL,10.9,2.1,1.05,2.04,93,00-0027944
2019,12,1.11,Todd Gurley,RB,LAR,11.4,2.3,1.06,2.06,117,00-0032241
2019,13,2.01,Tyreek Hill,WR,KC,12.9,2.4,1.03,2.05,120,00-0033040
2019,14,2.01,Michael Thomas,WR,NO,12.9,2.2,1.06,2.07,127,00-0032765
2019,15,2.02,David Johnson,RB,ARI,14.2,4.4,1.05,3.03,225,00-0032187
2019,16,2.03,Odell Beckham Jr,WR,CLE,14.9,2.2,1.1,2.09,149,00-0031235
2019,17,2.04,JuJu Smith-Schuster,WR,PIT,15.9,2.3,1.11,2.1,125,00-0033857
2019,18,2.04,Pat Mahomes,QB,KC,16.4,7.1,1.01,3.03,94,00-0033873
2019,19,2.04,Joe Mixon,RB,CIN,16.4,3.4,1.03,2.11,119,00-0033897
2019,20,2.06,Travis Kelce,TE,KC,17.8,3.5,1.04,2.12,114,00-0030506
2019,21,2.08,Leonard Fournette,RB,JAX,20.3,2.7,2.01,3.03,111,00-0033856
2019,22,2.1,Mike Evans,WR,TB,21.5,2,2.04,3.04,133,00-0031408
2019,23,2.11,Chris Carson,RB,SEA,22.9,3,2.01,3.06,127,00-0033594
2019,24,2.11,Antonio Brown,WR,NE,23.3,3,1.08,3.06,129,00-0027793
2019,25,3.01,Damien Williams,RB,KC,24.6,3,2.05,3.1,66,00-0030874
2019,26,3.01,Aaron Jones,RB,GB,25.5,3.7,1.1,3.09,112,00-0033293
2019,27,3.02,Adam Thielen,WR,MIN,26,2.7,2.06,3.08,109,00-0030035
2019,28,3.04,Keenan Allen,WR,LAC,27.8,2.5,2.08,3.11,91,00-0030279
2019,29,3.04,Josh Jacobs,RB,LV,28,3.7,2.03,3.12,79,00-0035700
2019,30,3.04,Kerryon Johnson,RB,DET,28.5,3.2,2.04,4.02,131,00-0034349
2019,31,3.05,David Montgomery,RB,CHI,29.1,3.3,2.05,3.12,103,00-0035685
2019,32,3.07,George Kittle,TE,SF,31.1,5,1.11,4.07,100,00-0033288
2019,33,3.08,Devonta Freeman,RB,ATL,31.7,3.6,2.09,4.03,164,00-0031285
2019,34,3.1,Sony Michel,RB,NE,33.8,3,2.12,4.08,153,00-0034845
2019,35,3.1,Amari Cooper,WR,DAL,33.9,4.4,2.09,4.08,134,00-0031544
2019,36,3.11,Derrick Henry,RB,TEN,35.4,5,2.04,4.12,124,00-0032764
2019,37,4.01,Stefon Diggs,WR,MIN,36.6,3.9,3.01,4.09,109,00-0031588
2019,38,4.01,Zach Ertz,TE,PHI,37.3,4.5,2.11,4.12,105,00-0030061
2019,39,4.01,Mark Ingram,RB,BAL,37.5,3.5,2.11,4.12,117,00-0027966
2019,40,4.03,Brandin Cooks,WR,LAR,38.9,3.9,3.01,4.11,115,00-0031236
2019,41,4.04,Melvin Gordon,RB,LAC,40.3,5.6,2.11,5.02,60,00-0032144
2019,42,4.06,Marlon Mack,RB,IND,41.5,4.2,3.03,5.05,134,00-0033951
2019,43,4.06,Deshaun Watson,QB,HOU,41.7,7.3,2.11,5.06,65,00-0033537
2019,44,4.07,Tyler Lockett,WR,SEA,42.5,3.1,3.09,5.02,119,00-0032211
2019,45,4.07,Chris Godwin,WR,TB,43.3,4,3.08,5.06,76,00-0033921
2019,46,4.08,Robert Woods,WR,LAR,44,3.5,3.08,5.03,100,00-0030431
2019,47,4.1,Julian Edelman,WR,NE,46,4.8,3.01,5.11,116,00-0027150
2019,48,4.11,Phillip Lindsay,RB,DEN,47.1,5.6,3.08,6.03,113,00-0034109
2019,49,5.01,Tevin Coleman,RB,SF,48.7,5.4,3.12,6.07,106,00-0032058
2019,50,5.01,Cooper Kupp,WR,LAR,49.1,4.4,4.01,5.1,76,00-0033908
2019,51,5.01,Miles Sanders,RB,PHI,49.5,5.5,4.01,5.12,80,00-0035243
2019,52,5.02,Josh Gordon,WR,SEA,50.4,4.6,4.01,6.02,97,00-0029664
2019,53,5.04,T.Y. Hilton,WR,IND,52,4.2,4.07,6.06,125,00-0029608
2019,54,5.04,Aaron Rodgers,QB,GB,52.2,5,4.03,6.01,86,00-0023459
2019,55,5.05,Kenny Golladay,WR,DET,53,5.4,4.05,6.08,137,00-0033932
2019,56,5.06,O.J. Howard,TE,TB,54.1,5.9,3.12,6.05,62,00-0033879
2019,57,5.07,Mike Williams,WR,LAC,54.9,4.3,4.01,6.05,96,00-0027702
2019,58,5.08,Austin Ekeler,RB,LAC,55.7,7.3,3.12,6.11,169,00-0033699
2019,59,5.09,Duke Johnson,RB,HOU,57.1,5.5,4.03,7.01,126,00-0032257
2019,60,5.11,Baker Mayfield,QB,CLE,58.5,9.5,1.06,6.11,75,00-0034855
2019,61,5.11,Calvin Ridley,WR,ATL,59.1,4.8,4.12,6.09,108,00-0034837
2019,62,5.12,Evan Engram,TE,NYG,60,7.8,2.12,6.11,72,00-0033881
2019,63,6.01,A.J. Green,WR,CIN,61.4,6,4.08,7.05,79,00-0027942
2019,64,6.02,Tyler Boyd,WR,CIN,62.2,6,4.06,7.12,100,00-0033009
2019,65,6.02,Matt Ryan,QB,ATL,62.4,5.6,5.01,7.05,55,00-0026143
2019,66,6.03,Derrius Guice,RB,WAS,63.3,5.6,4.11,7.08,143,00-0034358
2019,67,6.04,Hunter Henry,TE,LAC,63.9,5.7,4.08,7.01,74,00-0033090
2019,68,6.07,James White,RB,NE,66.6,8.5,3.11,7.1,95,00-0031062
2019,69,6.07,Dede Westbrook,WR,JAX,67.1,5.5,4.09,7.11,132,00-0033839
2019,70,6.09,Drew Brees,QB,NO,69.3,13.9,1.01,7.11,55,00-0020531
2019,71,6.1,D.J. Moore,WR,CAR,69.6,5.8,5.01,7.1,95,00-0034827
2019,72,6.1,Carson Wentz,QB,PHI,69.9,6.7,4.12,8.04,71,00-0032950
2019,73,6.11,Latavius Murray,RB,NO,70.6,6.7,5.05,8.03,116,00-0030513
2019,74,6.11,Alshon Jeffery,WR,PHI,70.9,6.9,4.12,8.04,99,00-0029137
2019,75,7.01,Jared Cook,TE,NO,72.9,4.5,6.04,7.11,53,00-0027061
2019,76,7.02,Robby Anderson,WR,NYJ,73.6,6.1,5.05,8.04,69,00-0032688
2019,77,7.03,Allen Robinson,WR,CHI,75.2,6.2,6.03,8.08,92,00-0031428
2019,78,7.04,Jarvis Landry,WR,CLE,76.3,7.4,4.11,8.08,91,00-0031382
2019,79,7.06,Vance McDonald,TE,PIT,77.8,6.4,6.02,9.02,56,00-0030470
2019,80,7.06,Tony Pollard,RB,DAL,78,7.8,5.12,8.09,60,00-0035261
2019,81,7.07,Kenyan Drake,RB,ARI,78.5,6.8,6.01,8.09,102,00-0033118
2019,82,7.08,Darwin Thompson,RB,KC,79.5,7.2,6.08,8.1,29,00-0035148
2019,83,7.08,Jared Goff,QB,LAR,80.3,5.9,6.05,8.11,81,00-0033106
2019,84,7.08,Will Fuller,WR,HOU,80.4,6.6,5.11,9.07,101,00-0033127
2019,85,7.1,Matt Breida,RB,SF,82.3,7,6.02,9.03,154,00-0033308
2019,86,7.12,David Njoku,TE,CLE,83.8,7.9,6.09,9.05,37,00-0033885
2019,87,7.12,Tarik Cohen,RB,CHI,84.1,9.9,5.07,9.05,89,00-0033556
2019,88,8.02,Emmanuel Sanders,WR,SF,86,7.1,4.11,9.03,118,00-0027685
2019,89,8.02,Devin Singletary,RB,BUF,86.4,12.8,4.12,9.1,192,00-0035250
2019,90,8.03,Russell Wilson,QB,SEA,86.6,8,7.01,9.1,40,00-0029263
2019,91,8.04,Lamar Jackson,QB,BAL,88.2,12.3,4.02,10.02,61,00-0034796
2019,92,8.05,Curtis Samuel,WR,CAR,88.8,7.5,6.02,9.1,100,00-0033282
2019,94,8.07,LeSean McCoy,RB,KC,90.9,13.1,2.06,9.12,127,00-0027029
2019,95,8.07,Sammy Watkins,WR,KC,91.1,6.8,6.12,9.09,67,00-0031325
2019,96,8.08,Christian Kirk,WR,ARI,91.6,7.9,5.11,9.1,85,00-0034775
2019,97,8.08,Rashaad Penny,RB,SEA,91.9,7.5,5.12,9.07,58,00-0034750
2019,98,8.09,Darrell Henderson,RB,LAR,92.6,6.7,6.12,9.07,49,00-0035664
2019,99,9.02,Cam Newton,QB,CAR,97.8,8.5,7.02,10.07,98,00-0027939
2019,100,9.03,Marvin Jones,WR,DET,98.6,6.1,7.1,9.12,65,00-0029293
2019,101,9.03,Delanie Walker,TE,TEN,98.7,14,7.06,11.12,46,00-0024389
2019,102,9.03,Jordan Howard,RB,PHI,98.8,9.2,6.03,10.02,42,00-0032780
2019,103,9.03,Sterling Shepard,WR,NYG,99,10.2,6.01,10.05,80,00-0032385
2019,104,9.06,Kareem Hunt,RB,CLE,102.2,9.7,6.09,10.09,42,00-0033923
2019,105,9.07,James Washington,WR,PIT,102.5,9,7.01,10.08,73,00-0034676
2019,106,9.07,Marquez Valdes-Scantling,WR,GB,102.6,6.7,7.08,10.07,110,00-0034272
2019,107,9.07,Kyler Murray,QB,ARI,102.9,8.6,7.08,10.12,67,00-0035228
2019,108,9.08,Philip Rivers,QB,LAC,104.3,10.2,7.07,11.04,75,00-0022942
2019,109,9.09,Jameis Winston,QB,TB,104.8,9.2,7.04,10.11,80,00-0031503
2019,111,9.12,Royce Freeman,RB,DEN,108.4,8.6,7.09,11.1,54,00-0034838
2019,112,9.12,Corey Davis,WR,TEN,108.5,8.3,7.02,11.03,73,00-0033871
2019,114,10.02,Eric Ebron,TE,IND,109.9,17.4,7.01,12.1,45,00-0031387
2019,115,10.03,Geronimo Allison,WR,GB,111.3,8.6,7.1,11.04,67,00-0032626
2019,116,10.04,Michael Gallup,WR,DAL,111.6,8.3,7.08,11.07,81,00-0034764
2019,117,10.05,Ben Roethlisberger,QB,PIT,112.9,11.2,7.05,12.01,96,00-0022924
2019,118,10.06,Larry Fitzgerald,WR,ARI,114.2,10.8,6.09,11.1,64,00-0022921
2019,119,10.06,Tom Brady,QB,NE,114.3,17.4,2.12,12.03,76,00-0019596
2019,120,10.06,Adrian Peterson,RB,WAS,114.4,7.6,8.07,11.09,42,00-0025394
2019,122,10.08,Peyton Barber,RB,TB,115.5,10.8,7.11,11.12,57,00-0032741
2019,123,10.1,DeSean Jackson,WR,PHI,117.8,8.6,8.04,12.01,55,00-0026189
2019,124,10.11,Justice Hill,RB,BAL,118.8,10.2,8.01,12.07,92,00-0034975
2019,125,10.12,Dante Pettis,WR,SF,120.2,8.7,8.07,12.02,57,00-0034860
2019,127,11.03,Justin Jackson,RB,LAC,123.3,11.2,8.09,12.12,136,00-0034440
2019,128,11.04,Courtland Sutton,WR,DEN,123.9,9.6,8.02,12.07,53,00-0034348
2019,129,11.06,D.K. Metcalf,WR,SEA,126.4,8.4,9.12,12.08,30,00-0035640
2019,130,11.07,Donte Moncrief,WR,CAR,127.1,8.7,9.07,12.09,48,00-0031339
2019,131,11.07,Dak Prescott,QB,DAL,127.3,7.5,9.09,12.07,66,00-0033077
2019,132,11.07,Kalen Ballage,RB,MIA,127.5,8.9,9.12,13.03,73,00-0034799
2019,134,11.09,Jaylen Samuels,RB,PIT,128.6,10.3,8.1,13.02,73,00-0034331
2019,135,11.1,Alexander Mattison,RB,MIN,129.5,10.3,9.03,13.03,81,00-0034972
2019,136,11.1,Mark Andrews,TE,BAL,129.7,16.3,6.11,14.06,102,00-0034753
2019,137,11.1,Trey Burton,TE,CHI,130.3,17.6,7.05,13.1,56,00-0030710
2019,139,11.12,Kirk Cousins,QB,MIN,131.5,9.7,9.01,12.11,59,00-0029604
2019,140,12.01,Golden Tate,WR,NYG,133.1,8.4,10.02,13.02,44,00-0027891
2019,141,12.01,Mecole Hardman,WR,KC,133.1,13.6,9.01,13.09,26,00-0035140
2019,142,12.03,Tyrell Williams,WR,LV,134.6,8.6,10.05,13.06,60,00-0032160
2019,143,12.03,Anthony Miller,WR,CHI,134.6,9,10.08,13.06,31,00-0034353
2019,144,12.03,John Brown,WR,BUF,135.3,8.2,10.07,13.01,43,00-0031051
2019,145,12.06,Mitch Trubisky,QB,CHI,138.4,6.8,11.02,13.06,38,-
2019,147,12.12,Carlos Hyde,RB,HOU,143.8,18.5,7.06,15.03,122,00-0031045
2019,148,13.01,Josh Allen,QB,BUF,144.8,10.9,10.05,15.04,42,00-0034857
2019,153,13.04,Damien Harris,RB,NE,148.2,11.1,10.04,15.02,40,00-0035657
2019,154,13.05,Keke Coutee,WR,HOU,149,14.6,11.03,15.02,28,00-0034366
2019,155,13.05,Austin Hooper,TE,ATL,149.2,21.1,7.01,15.12,129,00-0032392
2019,157,13.06,T.J. Hockenson,TE,DET,149.7,20.6,7.01,15.12,122,00-0035229
2019,158,13.06,Ronald Jones II,RB,TB,150.1,17.1,9.01,15.06,31,00-0034816
2019,159,13.07,Jamison Crowder,WR,NYJ,150.7,13.2,11.01,15.04,43,00-0031941
2019,160,13.1,Jimmy Garoppolo,QB,SF,153.7,11.3,12.04,15.11,39,00-0031345
2019,161,13.1,Ito Smith,RB,ATL,153.7,15.3,10.11,15.1,57,00-0034378
2019,163,13.11,Derek Carr,QB,LV,155,13.4,11.06,15.12,28,00-0031280
2019,164,13.11,Dion Lewis,RB,TEN,155,14.3,11.01,15.08,40,00-0028087
2019,165,13.11,Jordan Reed,TE,WAS,155.1,24.9,9.01,15.12,20,00-0030472
2019,166,13.12,Greg Olsen,TE,CAR,156.1,24.7,4.1,15.12,63,00-0025418
2019,167,14.01,N'Keal Harry,WR,NE,156.8,16.3,11.01,15.07,14,00-0035624
2019,168,14.01,CJ Anderson,RB,FA,156.8,13.4,12.07,15.09,18,00-0029854
2019,169,14.01,Marquise Goodwin,WR,SF,157.2,10.9,12.07,15.08,37,00-0030068
2019,170,14.01,Ty Montgomery,RB,NYJ,157.3,19,10.04,15.12,15,00-0032200
2019,172,14.03,Dare Ogunbowale,RB,TB,159.5,22.8,9.07,16.03,15,00-0033854
2019,173,14.04,Kenny Stills,WR,HOU,160.1,14.2,12.03,15.11,18,00-0030085
2019,175,14.06,Sam Darnold,QB,NYJ,162.3,13.6,11.09,15.12,17,00-0034869
2019,177,14.07,Tre'Quan Smith,WR,NO,162.5,10.3,13.01,15.1,19,00-0034765
2019,179,14.07,Deebo Samuel,WR,SF,163.3,8.1,13.1,15.11,20,00-0035719
2019,180,14.08,Miles Boykin,WR,BAL,163.6,14.9,10.06,15.12,23,00-0035703
2019,181,14.08,Jacoby Brissett,QB,IND,164.4,11.3,12.01,15.07,16,00-0033119
2019,183,14.09,Matthew Stafford,QB,DET,165.4,12.7,12.08,16.06,29,00-0026498
2019,184,14.11,Malcolm Brown,RB,LAR,166.9,14.1,11.01,15.12,30,00-0031806
2019,189,15.02,Mohamed Sanu,WR,NE,170.1,10.6,12.1,15.12,17,00-0029632
2020,1,1.01,Christian McCaffrey,RB,CAR,1.3,0.6,1.01,1.04,777,00-0033280
2020,2,1.02,Saquon Barkley,RB,NYG,2.4,0.8,1.01,1.05,767,00-0034844
2020,3,1.03,Ezekiel Elliott,RB,DAL,3.3,1.2,1.01,1.08,447,00-0033045
2020,4,1.05,Alvin Kamara,RB,NO,4.8,1.2,1.01,1.09,583,00-0033906
2020,5,1.05,Derrick Henry,RB,TEN,5,1.2,1.01,1.1,622,00-0032764
2020,6,1.06,Dalvin Cook,RB,MIN,6,1.3,1.01,1.1,648,00-0033893
2020,7,1.08,Michael Thomas,WR,NO,7.9,1.9,1.01,2.04,610,00-0032765
2020,8,1.08,Clyde Edwards-Helaire,RB,KC,8.2,3.1,1.01,2.08,880,00-0036360
2020,9,1.08,Josh Jacobs,RB,LV,8.4,1.7,1.02,2.12,623,00-0035700
2020,10,1.1,Nick Chubb,RB,CLE,9.8,2.1,1.03,2.11,656,00-0034791
2020,11,1.1,Pat Mahomes,QB,KC,10.3,4.4,1.01,4.07,421,00-0033873
2020,12,1.11,Joe Mixon,RB,CIN,11.1,1.8,1.05,2.05,581,00-0033897
2020,13,2.01,Miles Sanders,RB,PHI,13.2,2.8,1.03,3.11,538,00-0035243
2020,14,2.02,Davante Adams,WR,GB,13.6,2.7,1.05,2.09,648,00-0031381
2020,15,2.03,Kenyan Drake,RB,ARI,14.7,2.8,1.01,2.11,744,00-0033118
2020,16,2.03,Tyreek Hill,WR,KC,14.8,2.8,1.06,2.1,663,00-0033040
2020,17,2.04,Aaron Jones,RB,GB,16.2,3,1.07,4.05,875,00-0033293
2020,18,2.06,Lamar Jackson,QB,BAL,18.1,4.8,1.01,3.05,634,00-0034796
2020,19,2.06,Julio Jones,WR,ATL,18.2,2.8,1.06,3.04,754,00-0027944
2020,20,2.06,Austin Ekeler,RB,LAC,18.2,2.9,1.09,3.02,921,00-0033699
2020,21,2.08,DeAndre Hopkins,WR,ARI,20,3.4,1.08,3.05,772,00-0030564
2020,22,2.09,Travis Kelce,TE,KC,21,3.7,1.02,3.08,683,00-0030506
2020,23,2.1,James Conner,RB,PIT,22.5,3.5,1.12,3.09,742,00-0033553
2020,24,2.12,Chris Godwin,WR,TB,23.8,3.3,1.07,3.09,584,00-0033921
2020,25,3.01,Chris Carson,RB,SEA,25,3.5,2.01,3.11,739,00-0033594
2020,26,3.02,Kenny Golladay,WR,DET,25.6,3,1.01,3.09,580,00-0033932
2020,27,3.02,George Kittle,TE,SF,26.5,3.7,1.12,3.12,658,00-0033288
2020,28,3.04,Mike Evans,WR,TB,27.6,3.3,2.01,3.12,648,00-0031408
2020,29,3.06,David Johnson,RB,HOU,30,4.6,1.12,4.06,776,00-0032187
2020,30,3.06,LeVeon Bell,RB,KC,30.1,3.6,2.05,4.06,489,00-0030496
2020,31,3.07,Adam Thielen,WR,MIN,30.6,3.6,2.01,4.11,560,00-0030035
2020,32,3.08,Melvin Gordon,RB,DEN,31.5,3.8,2.07,4.07,516,00-0032144
2020,33,3.08,Leonard Fournette,RB,TB,32,4.3,1.1,4.11,570,00-0033856
2020,34,3.09,Todd Gurley,RB,ATL,33.3,4.8,2.04,4.11,771,00-0032241
2020,35,3.09,Amari Cooper,WR,DAL,33.4,3.7,2.07,4.09,578,00-0031544
2020,36,3.11,Cooper Kupp,WR,LAR,35,4.7,2.09,4.11,477,00-0033908
2020,37,3.12,Jonathan Taylor,RB,IND,36.3,6.5,2.03,5.07,905,00-0036223
2020,38,4.01,Mark Ingram,RB,BAL,36.8,4.5,2.03,5.05,620,00-0027966
2020,39,4.01,Calvin Ridley,WR,ATL,37.4,4.6,2.1,5.04,523,00-0034837
2020,40,4.02,A.J. Brown,WR,TEN,38.2,4.3,2.02,4.11,450,00-0035676
2020,41,4.02,JuJu Smith-Schuster,WR,PIT,38.4,4.5,2.06,5.02,640,00-0033857
2020,42,4.05,Allen Robinson,WR,CHI,41,4.9,2.1,5.1,673,00-0031428
2020,43,4.05,David Montgomery,RB,CHI,41.5,4.8,2.12,5.09,319,00-0035685
2020,44,4.06,D.K. Metcalf,WR,SEA,42.4,4.2,3.01,5.1,444,00-0035640
2020,45,4.06,Mark Andrews,TE,BAL,42.5,5.4,3.01,6.02,550,00-0034753
2020,46,4.08,Odell Beckham Jr,WR,CLE,43.6,5.1,2.12,5.12,1039,00-0031235
2020,47,4.09,Devin Singletary,RB,BUF,44.5,5,2.1,6.09,476,00-0035250
2020,48,4.11,Raheem Mostert,RB,SF,47.2,5.4,3.03,6.04,834,00-0031687
2020,49,4.12,Robert Woods,WR,LAR,48,4.6,3.05,5.11,688,00-0030431
2020,50,5.01,D.J. Moore,WR,CAR,48.9,6,3.04,6.04,771,00-0034827
2020,51,5.02,Russell Wilson,QB,SEA,49.8,7.1,2.11,6.09,395,00-0029263
2020,52,5.03,Tyler Lockett,WR,SEA,50.8,4.7,3.03,6.05,602,00-0032211
2020,53,5.04,Stefon Diggs,WR,BUF,52.5,4.7,4.03,6.07,389,00-0031588
2020,54,5.05,Dak Prescott,QB,DAL,52.6,7.7,2.06,6.08,464,00-0033077
2020,55,5.06,Zach Ertz,TE,PHI,53.8,6.6,3.05,6.07,415,00-0030061
2020,56,5.06,D.J. Chark,WR,JAX,54.1,4.6,3.12,6.1,704,00-0034777
2020,57,5.07,Kyler Murray,QB,ARI,54.7,9.1,2.08,6.1,321,00-0035228
2020,58,5.07,Kareem Hunt,RB,CLE,54.8,6.3,3.05,6.11,687,00-0033923
2020,59,5.07,T.Y. Hilton,WR,IND,54.9,4.9,3.07,6.09,480,00-0029608
2020,60,5.09,Terry McLaurin,WR,WAS,57.4,6,3.01,6.12,652,00-0035659
2020,61,5.1,D'Andre Swift,RB,DET,57.8,6.7,4.01,7.05,592,00-0036275
2020,62,5.11,Keenan Allen,WR,LAC,58.9,5.5,4.02,7.02,561,00-0030279
2020,63,6.01,Ronald Jones II,RB,TB,60.6,7.8,3.03,7.07,1029,00-0034816
2020,64,6.02,Marquise Brown,WR,BAL,62,5.5,4.04,7.06,599,00-0035662
2020,65,6.03,Deshaun Watson,QB,HOU,62.6,7.4,2.02,7.06,616,00-0033537
2020,66,6.03,Cam Akers,RB,LAR,62.8,7.5,3.12,7.1,917,00-0036414
2020,67,6.05,Darren Waller,TE,LV,65.3,7.1,4.05,7.09,418,00-0031610
2020,68,6.05,Marlon Mack,RB,IND,65.4,7.5,4.01,7.08,386,00-0033951
2020,69,6.06,Courtland Sutton,WR,DEN,66.4,7,1.05,8.02,845,00-0034348
2020,70,6.06,A.J. Green,WR,CIN,66.4,5.8,4.06,7.12,580,00-0027942
2020,71,6.08,Rob Gronkowski,TE,TB,68.3,9,3.07,7.12,292,00-0027656
2020,72,6.1,J.K. Dobbins,RB,BAL,69.7,6.8,4.01,8.05,574,00-0036158
2020,73,6.12,DeVante Parker,WR,MIA,72.2,6.3,5.02,8.08,593,00-0031547
2020,74,7.02,Brandin Cooks,WR,HOU,74.5,6.2,5.08,8.1,518,00-0031236
2020,75,7.03,Michael Gallup,WR,DAL,75.5,6.2,5.01,8.12,808,00-0034764
2020,76,7.04,Aaron Rodgers,QB,GB,75.8,8.7,3.11,9.02,277,00-0023459
2020,77,7.04,Drew Brees,QB,NO,76.4,9.1,4.07,9.05,376,00-0020531
2020,78,7.05,Jordan Howard,RB,PHI,77.1,6.9,5.01,9.03,598,00-0032780
2020,79,7.05,Evan Engram,TE,NYG,77.1,6.8,4.01,9.11,285,00-0033881
2020,80,7.05,Will Fuller,WR,HOU,77.3,6.4,4.07,9.03,909,00-0033127
