player_id,season,games,total_snaps,offense_snaps,special_teams_snaps,started,start_rate,active_rate,healthy_rate,qual_snap_rate,total_snaps_per_game,offense_snaps_per_game,offense_snap_rate,special_teams_snaps_per_game
00-0033528,2020,16,443,219,224,6,0.38,1,1,0,27.69,13.69,0.2,14
00-0033529,2017,16,535,461,74,7,0.44,1,1,0.44,33.44,28.81,0.46,4.62
00-0033529,2018,16,1074,1020,54,16,1,1,1,1,67.12,63.75,1,3.38
00-0033529,2019,16,851,851,0,14,0.88,1,1,0.88,53.19,53.19,0.88,0
00-0033529,2020,16,1090,1090,0,16,1,1,0.94,1,68.12,68.12,1,0
00-0033530,2017,16,3,0,3,NA,NA,1,1,0,0.19,0,0,0.19
00-0033530,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033530,2019,3,105,103,2,2,0.67,1,1,0.33,35,34.33,0.46,0.67
00-0033531,2017,7,76,0,76,0,0,1,1,0,10.86,0,0,10.86
00-0033531,2018,4,32,0,32,0,0,1,1,0,8,0,0,8
00-0033531,2019,5,47,0,47,0,0,1,1,0,9.4,0,0,9.4
00-0033532,2017,16,301,0,206,0,0,1,1,0,18.81,0,0,12.88
00-0033532,2018,16,491,0,295,0,0,1,1,0,30.69,0,0,18.44
00-0033532,2019,16,154,0,154,0,0,1,1,0,9.62,0,0,9.62
00-0033532,2020,17,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033533,2017,16,237,0,227,0,0,1,1,0,14.81,0,0,14.19
00-0033533,2018,16,35,0,6,NA,NA,0.06,0.06,0,2.19,0,0,0.38
00-0033535,2017,8,58,0,1,0,0,1,1,0,7.25,0,0,0.12
00-0033535,2018,16,262,0,13,0,0,0.94,0.94,0,16.38,0,0,0.81
00-0033535,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033535,2020,3,34,0,0,0,0,1,1,0,11.33,0,0,0
00-0033536,2017,16,234,234,0,1,0.06,1,1,0.06,14.62,14.62,0.22,0
00-0033536,2018,16,622,622,0,5,0.31,1,1,0.81,38.88,38.88,0.62,0
00-0033536,2019,16,852,850,2,15,0.94,1,1,0.94,53.25,53.12,0.79,0.12
00-0033536,2020,16,800,799,0,11,0.69,0.94,0.75,0.81,50,49.94,0.66,0
00-0033537,2017,7,464,464,0,6,0.86,1,1,1,66.29,66.29,0.93,0
00-0033537,2018,16,1093,1093,0,16,1,1,1,1,68.31,68.31,1,0
00-0033537,2019,16,1026,1026,0,15,0.94,1,1,0.94,64.12,64.12,0.93,0
00-0033537,2020,16,978,978,0,16,1,1,1,1,61.12,61.12,1,0
00-0033538,2017,16,1159,1104,55,16,1,1,1,1,72.44,69,0.98,3.44
00-0033538,2018,16,1122,1062,60,16,1,1,1,1,70.12,66.38,0.99,3.75
00-0033538,2019,16,1087,1024,63,16,1,1,1,1,67.94,64,1,3.94
00-0033538,2020,16,1076,1014,62,15,0.94,0.94,0.88,0.94,67.25,63.38,0.94,3.88
00-0033539,2017,16,898,0,68,14,0.88,0.88,0.81,0,56.12,0,0,4.25
00-0033539,2018,16,1054,0,78,16,1,1,0.88,0,65.88,0,0,4.88
00-0033539,2019,16,716,0,55,NA,NA,0.69,0.62,0,44.75,0,0,3.44
00-0033539,2020,16,460,0,131,NA,NA,0.88,0.81,0,28.75,0,0,8.19
00-0033540,2017,16,403,0,2,0,0,1,1,0,25.19,0,0,0.12
00-0033540,2018,16,624,0,7,8,0.5,1,1,0,39,0,0,0.44
00-0033540,2019,14,559,0,2,13,0.93,1,1,0,39.93,0,0,0.14
00-0033540,2020,16,0,0,0,NA,NA,0.62,0.62,0,0,0,0,0
00-0033541,2017,16,404,0,3,0,0,1,1,0,25.25,0,0,0.19
00-0033541,2018,16,420,0,19,7,0.44,1,1,0,26.25,0,0,1.19
00-0033541,2019,14,408,0,5,5,0.36,1,1,0,29.14,0,0,0.36
00-0033541,2020,16,90,0,0,NA,NA,0.5,0.5,0,5.62,0,0,0
00-0033542,2018,16,17,17,0,0,0,1,1,0,1.06,1.06,0.02,0
00-0033542,2019,7,157,157,0,2,0.29,1,1,0.29,22.43,22.43,0.34,0
00-0033542,2020,16,1246,1173,73,16,1,1,1,1,77.88,73.31,1,4.56
00-0033543,2017,16,36,0,7,NA,NA,0.06,0.06,0,2.25,0,0,0.44
00-0033543,2018,16,343,0,22,4,0.25,0.56,0.56,0,21.44,0,0,1.38
00-0033543,2019,16,342,0,42,4,0.25,0.94,0.94,0,21.38,0,0,2.62
00-0033543,2020,16,315,0,13,NA,NA,0.62,0.56,0,19.69,0,0,0.81
00-0033544,2017,16,422,0,20,5,0.31,0.75,0.75,0,26.38,0,0,1.25
00-0033544,2018,16,493,0,57,5,0.31,0.81,0.81,0,30.81,0,0,3.56
00-0033544,2019,16,155,0,28,0,0,0.81,0.81,0,9.69,0,0,1.75
00-0033545,2017,16,265,0,75,1,0.06,1,1,0,16.56,0,0,4.69
00-0033545,2018,16,438,0,163,4,0.25,1,1,0,27.38,0,0,10.19
00-0033546,2017,16,703,0,114,16,1,1,1,0,43.94,0,0,7.12
00-0033546,2018,16,765,0,137,16,1,1,1,0,47.81,0,0,8.56
00-0033546,2019,16,771,1,164,16,1,1,1,0,48.19,0.06,0,10.25
00-0033546,2020,16,782,0,126,16,1,1,1,0,48.88,0,0,7.88
00-0033547,2017,16,1030,0,214,13,0.81,1,1,0,64.38,0,0,13.38
00-0033547,2018,16,821,0,68,14,0.88,0.88,0.88,0,51.31,0,0,4.25
00-0033547,2019,16,1089,0,134,16,1,1,1,0,68.06,0,0,8.38
00-0033547,2020,16,1064,0,120,16,1,1,1,0,66.5,0,0,7.5
00-0033548,2017,16,361,0,49,6,0.38,0.62,0.62,0,22.56,0,0,3.06
00-0033548,2018,16,988,0,104,14,0.88,0.94,0.75,0,61.75,0,0,6.5
00-0033548,2019,16,1108,0,68,16,1,1,1,0,69.25,0,0,4.25
00-0033548,2020,16,491,0,39,NA,NA,0.5,0.38,0,30.69,0,0,2.44
00-0033549,2017,16,381,0,158,6,0.38,0.75,0.75,0,23.81,0,0,9.88
00-0033549,2018,16,627,0,220,10,0.62,1,1,0,39.19,0,0,13.75
00-0033549,2019,12,283,0,254,0,0,1,1,0,23.58,0,0,21.17
00-0033549,2020,16,821,0,253,NA,NA,0.81,0.81,0,51.31,0,0,15.81
00-0033550,2017,16,0,0,0,0,0,1,1,0,0,0,0,0
00-0033550,2018,7,0,0,0,0,0,1,1,0,0,0,0,0
00-0033551,2017,16,501,0,81,5,0.31,1,1,0,31.31,0,0,5.06
00-0033551,2018,16,664,0,120,7,0.44,1,0.94,0,41.5,0,0,7.5
00-0033551,2019,16,852,0,261,6,0.38,1,1,0,53.25,0,0,16.31
00-0033551,2020,16,904,0,83,NA,NA,0.88,0.69,0,56.5,0,0,5.19
00-0033552,2017,16,290,0,182,0,0,0.88,0.88,0,18.12,0,0,11.38
00-0033552,2018,16,77,0,77,NA,NA,0.94,0.94,0,4.81,0,0,4.81
00-0033553,2017,16,137,68,69,NA,NA,0.88,0.88,0,8.56,4.25,0.06,4.31
00-0033553,2018,16,719,718,1,12,0.75,0.81,0.75,0.69,44.94,44.88,0.63,0.06
00-0033553,2019,16,334,334,0,10,0.62,0.62,0.56,0.44,20.88,20.88,0.33,0
00-0033553,2020,16,561,561,0,NA,NA,0.81,0.75,0.62,35.06,35.06,0.5,0
00-0033554,2017,16,114,0,105,0,0,1,1,0,7.12,0,0,6.56
00-0033554,2018,16,833,0,177,10,0.62,0.88,0.88,0,52.06,0,0,11.06
00-0033554,2019,16,451,0,54,NA,NA,0.38,0.38,0,28.19,0,0,3.38
00-0033554,2020,16,0,0,0,NA,NA,0.94,0.94,0,0,0,0,0
00-0033555,2017,16,519,287,232,0,0,1,1,0.06,32.44,17.94,0.25,14.5
00-0033555,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033555,2019,4,83,16,66,0,0,1,1,0,20.75,4,0.05,16.5
00-0033555,2020,16,537,287,250,2,0.12,1,1,0.19,33.56,17.94,0.26,15.62
00-0033556,2017,16,484,360,124,4,0.25,1,1,0.06,30.25,22.5,0.36,7.75
00-0033556,2018,16,585,495,90,7,0.44,1,1,0.44,36.56,30.94,0.46,5.62
00-0033556,2019,16,625,543,82,11,0.69,1,1,0.56,39.06,33.94,0.5,5.12
00-0033556,2020,16,89,77,12,NA,NA,0.19,0.19,0,5.56,4.81,0.07,0.75
00-0033557,2017,16,502,0,263,0,0,0.88,0.81,0,31.38,0,0,16.44
00-0033557,2018,16,269,0,159,NA,NA,0.56,0.5,0,16.81,0,0,9.94
00-0033557,2019,16,608,0,308,3,0.19,1,1,0,38,0,0,19.25
00-0033557,2020,16,408,0,371,0,0,1,0.94,0,25.5,0,0,23.19
00-0033558,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033558,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033559,2017,16,369,221,148,3,0.19,1,1,0,23.06,13.81,0.21,9.25
00-0033559,2018,13,177,159,18,2,0.15,1,1,0.08,13.62,12.23,0.18,1.38
00-0033560,2017,16,272,241,31,4,0.25,0.75,0.75,0.12,17,15.06,0.24,1.94
00-0033560,2018,16,1098,1014,84,15,0.94,1,1,0.94,68.62,63.38,0.94,5.25
00-0033560,2019,16,574,535,39,NA,NA,0.5,0.44,0.5,35.88,33.44,0.48,2.44
00-0033560,2020,16,129,52,77,1,0.06,1,1,0,8.06,3.25,0.05,4.81
00-0033561,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033562,2017,16,226,91,135,0,0,1,0.94,0,14.12,5.69,0.08,8.44
00-0033562,2018,16,469,302,167,1,0.06,1,0.94,0.06,29.31,18.88,0.27,10.44
00-0033562,2019,16,147,81,66,NA,NA,0.56,0.56,0.06,9.19,5.06,0.08,4.12
00-0033563,2017,16,388,0,58,6,0.38,1,1,0,24.25,0,0,3.62
00-0033563,2018,16,45,0,2,0,0,1,1,0,2.81,0,0,0.12
00-0033563,2019,16,327,0,59,1,0.06,0.88,0.88,0,20.44,0,0,3.69
00-0033563,2020,16,624,0,82,11,0.69,1,1,0,39,0,0,5.12
00-0033564,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033564,2018,16,119,97,22,NA,NA,0.19,0.19,0.06,7.44,6.06,0.09,1.38
00-0033564,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033564,2020,16,177,114,63,NA,NA,0.81,0.81,0.06,11.06,7.12,0.11,3.94
00-0033566,2017,16,906,0,190,4,0.25,1,1,0,56.62,0,0,11.88
00-0033566,2018,16,948,0,147,8,0.5,1,1,0,59.25,0,0,9.19
00-0033566,2019,16,791,0,200,8,0.5,0.94,0.94,0,49.44,0,0,12.5
00-0033566,2020,9,476,0,28,5,0.56,1,1,0,52.89,0,0,3.11
00-0033567,2017,7,130,19,111,0,0,1,1,0,18.57,2.71,0.04,15.86
00-0033567,2018,15,153,66,87,0,0,1,1,0,10.2,4.4,0.07,5.8
00-0033567,2019,16,373,238,135,2,0.12,1,1,0.19,23.31,14.88,0.2,8.44
00-0033567,2020,16,435,327,108,1,0.06,1,1,0.06,27.19,20.44,0.29,6.75
00-0033568,2017,16,570,0,34,4,0.25,0.88,0.88,0,35.62,0,0,2.12
00-0033568,2018,16,531,0,118,7,0.44,0.81,0.69,0,33.19,0,0,7.38
00-0033568,2019,16,487,0,87,6,0.38,0.94,0.88,0,30.44,0,0,5.44
00-0033568,2020,16,33,0,17,NA,NA,1,0.94,0,2.06,0,0,1.06
00-0033569,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033569,2018,7,3,0,3,0,0,1,1,0,0.43,0,0,0.43
00-0033569,2019,16,445,374,71,3,0.19,1,0.94,0.31,27.81,23.38,0.34,4.44
00-0033569,2020,16,263,245,18,3,0.19,1,1,0.25,16.44,15.31,0.25,1.12
00-0033570,2017,16,253,0,138,2,0.12,0.69,0.69,0,15.81,0,0,8.62
00-0033570,2018,16,840,0,146,14,0.88,0.94,0.88,0,52.5,0,0,9.12
00-0033570,2019,16,961,0,141,16,1,1,0.94,0,60.06,0,0,8.81
00-0033570,2020,16,838,0,141,16,1,1,0.88,0,52.38,0,0,8.81
00-0033571,2017,16,678,0,226,5,0.31,1,1,0,42.38,0,0,14.12
00-0033571,2018,16,883,0,142,NA,NA,0.81,0.81,0,55.19,0,0,8.88
00-0033571,2019,16,1018,0,113,15,0.94,0.94,0.88,0,63.62,0,0,7.06
00-0033571,2020,16,350,0,15,NA,NA,0.62,0.38,0,21.88,0,0,0.94
00-0033572,2017,16,283,12,202,0,0,0.81,0.81,0,17.69,0.75,0.01,12.62
00-0033572,2018,16,188,2,69,NA,NA,0.38,0.31,0,11.75,0.12,0,4.31
00-0033572,2019,16,205,16,168,0,0,0.81,0.81,0,12.81,1,0.02,10.5
00-0033572,2020,16,399,200,199,2,0.12,0.88,0.88,0.06,24.94,12.5,0.19,12.44
00-0033573,2017,16,61,17,44,0,0,1,1,0,3.81,1.06,0.02,2.75
00-0033573,2018,16,215,64,151,0,0,1,1,0,13.44,4,0.06,9.44
00-0033574,2017,16,266,0,18,2,0.12,1,0.94,0,16.62,0,0,1.12
00-0033574,2019,16,402,0,49,8,0.5,0.75,0.69,0,25.12,0,0,3.06
00-0033575,2017,16,143,0,92,0,0,1,1,0,8.94,0,0,5.75
00-0033576,2017,16,242,30,212,0,0,0.94,0.94,0,15.12,1.88,0.03,13.25
00-0033576,2018,16,470,178,292,1,0.06,1,1,0,29.38,11.12,0.17,18.25
00-0033576,2019,4,69,47,22,0,0,1,1,0,17.25,11.75,0.17,5.5
00-0033576,2020,8,229,93,136,4,0.5,1,1,0.12,28.62,11.62,0.19,17
00-0033577,2017,10,201,0,181,1,0.1,1,1,0,20.1,0,0,18.1
00-0033577,2018,16,391,0,257,2,0.12,1,1,0,24.44,0,0,16.06
00-0033577,2019,16,964,0,335,12,0.75,1,1,0,60.25,0,0,20.94
00-0033577,2020,16,540,0,62,NA,NA,0.44,0.44,0,33.75,0,0,3.88
00-0033578,2017,16,226,136,90,1,0.06,1,1,0.06,14.12,8.5,0.12,5.62
00-0033578,2018,16,946,871,75,15,0.94,1,1,1,59.12,54.44,0.88,4.69
00-0033578,2019,16,852,794,58,14,0.88,0.88,0.81,0.81,53.25,49.62,0.77,3.62
00-0033578,2020,16,1091,1024,67,14,0.88,0.94,0.94,0.88,68.19,64,0.87,4.19
00-0033579,2017,16,753,0,203,4,0.25,1,1,0,47.06,0,0,12.69
00-0033579,2018,16,940,0,58,14,0.88,0.88,0.81,0,58.75,0,0,3.62
00-0033579,2019,16,1112,0,115,15,0.94,0.94,0.94,0,69.5,0,0,7.19
00-0033579,2020,16,1018,0,29,15,0.94,0.94,0.81,0,63.62,0,0,1.81
00-0033580,2017,16,269,0,256,0,0,1,1,0,16.81,0,0,16
00-0033580,2018,16,420,0,275,NA,NA,0.81,0.81,0,26.25,0,0,17.19
00-0033580,2019,16,52,0,23,NA,NA,0.88,0.88,0,3.25,0,0,1.44
00-0033580,2020,16,380,0,285,0,0,1,0.94,0,23.75,0,0,17.81
00-0033582,2017,16,468,0,120,0,0,1,1,0,29.25,0,0,7.5
00-0033582,2018,2,18,0,1,0,0,1,1,0,9,0,0,0.5
00-0033582,2019,16,0,0,0,NA,NA,0.88,0.88,0,0,0,0,0
00-0033582,2020,16,55,0,1,NA,NA,0.94,0.94,0,3.44,0,0,0.06
00-0033583,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033584,2017,16,114,0,11,0,0,1,1,0,7.12,0,0,0.69
00-0033587,2017,16,92,0,68,0,0,1,1,0,5.75,0,0,4.25
00-0033588,2017,4,95,0,43,0,0,1,1,0,23.75,0,0,10.75
00-0033588,2018,16,708,0,172,3,0.19,1,1,0,44.25,0,0,10.75
00-0033588,2019,16,469,0,191,0,0,1,0.94,0,29.31,0,0,11.94
00-0033588,2020,16,668,0,231,6,0.38,1,0.94,0,41.75,0,0,14.44
00-0033589,2017,6,10,9,1,0,0,1,1,0,1.67,1.5,0.03,0.17
00-0033589,2018,16,650,620,30,7,0.44,1,1,0.69,40.62,38.75,0.57,1.88
00-0033589,2019,16,431,318,113,1,0.06,0.88,0.88,0.12,26.94,19.88,0.28,7.06
00-0033589,2020,16,578,482,96,6,0.38,1,0.94,0.44,36.12,30.12,0.45,6
00-0033590,2019,3,42,0,15,0,0,1,1,0,14,0,0,5
00-0033590,2020,2,0,0,0,0,0,1,1,0,0,0,0,0
00-0033591,2017,16,277,158,119,1,0.06,0.94,0.94,0,17.31,9.88,0.15,7.44
00-0033591,2018,16,228,102,126,NA,NA,0.5,0.5,0,14.25,6.38,0.09,7.88
00-0033591,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033591,2020,16,441,227,214,1,0.06,1,1,0,27.56,14.19,0.2,13.38
00-0033592,2017,16,130,90,40,2,0.12,0.94,0.94,0.06,8.12,5.62,0.09,2.5
00-0033592,2018,3,56,56,0,0,0,1,1,0.67,18.67,18.67,0.35,0
00-0033592,2020,16,103,78,25,NA,NA,1,0.81,0.06,6.44,4.88,0.07,1.56
00-0033594,2017,16,156,152,4,NA,NA,0.25,0.25,0.25,9.75,9.5,0.14,0.25
00-0033594,2018,16,466,454,12,14,0.88,0.88,0.81,0.56,29.12,28.38,0.43,0.75
00-0033594,2019,16,736,736,0,NA,NA,0.94,0.94,0.81,46,46,0.66,0
00-0033594,2020,16,403,403,0,12,0.75,0.75,0.69,0.44,25.19,25.19,0.38,0
00-0033595,2017,5,21,0,8,0,0,1,1,0,4.2,0,0,1.6
00-0033595,2019,13,163,0,136,0,0,1,1,0,12.54,0,0,10.46
00-0033595,2020,16,415,0,353,0,0,1,1,0,25.94,0,0,22.06
00-0033596,2017,16,328,42,286,0,0,1,1,0,20.5,2.62,0.04,17.88
00-0033596,2018,7,97,3,94,0,0,1,1,0,13.86,0.43,0.01,13.43
00-0033596,2019,16,0,0,0,NA,NA,0.88,0.88,0,0,0,0,0
00-0033597,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033597,2018,7,1,1,0,0,0,1,1,0,0.14,0.14,0,0
00-0033597,2019,8,0,0,0,0,0,1,1,0,0,0,0,0
00-0033598,2017,16,187,0,13,0,0,1,1,0,11.69,0,0,0.81
00-0033598,2018,16,48,0,0,0,0,0.88,0.81,0,3,0,0,0
00-0033598,2019,10,196,0,13,2,0.2,1,1,0,19.6,0,0,1.3
00-0033598,2020,8,190,0,4,0,0,1,1,0,23.75,0,0,0.5
00-0033599,2017,3,0,0,0,0,0,1,1,0,0,0,0,0
00-0033604,2017,16,24,10,14,NA,NA,0.31,0.31,0,1.5,0.62,0.01,0.88
00-0033604,2019,16,164,87,77,NA,NA,0.94,0.94,0,10.25,5.44,0.08,4.81
00-0033606,2018,4,62,0,61,0,0,1,1,0,15.5,0,0,15.25
00-0033606,2019,16,0,0,0,NA,NA,0.19,0.19,0,0,0,0,0
00-0033608,2018,16,195,0,45,NA,NA,0.81,0.81,0,12.19,0,0,2.81
00-0033608,2019,16,344,0,50,NA,NA,0.81,0.69,0,21.5,0,0,3.12
00-0033608,2020,16,274,0,3,NA,NA,0.5,0.5,0,17.12,0,0,0.19
00-0033611,2017,14,297,132,165,1,0.07,1,1,0.07,21.21,9.43,0.13,11.79
00-0033611,2018,16,549,536,13,5,0.31,0.94,0.88,0.62,34.31,33.5,0.58,0.81
00-0033611,2019,16,297,248,49,3,0.19,0.94,0.81,0.06,18.56,15.5,0.23,3.06
00-0033611,2020,15,11,6,5,0,0,1,1,0,0.73,0.4,0.01,0.33
00-0033620,2017,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0033623,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033627,2018,16,533,387,146,3,0.19,0.94,0.88,0.19,33.31,24.19,0.36,9.12
00-0033627,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033627,2020,5,36,13,23,0,0,1,1,0,7.2,2.6,0.03,4.6
00-0033631,2017,4,11,0,1,0,0,1,1,0,2.75,0,0,0.25
00-0033631,2018,16,0,0,0,0,0,1,1,0,0,0,0,0
00-0033631,2019,16,721,673,48,10,0.62,0.88,0.88,0.56,45.06,42.06,0.61,3
00-0033631,2020,16,406,333,73,5,0.31,1,0.88,0.31,25.38,20.81,0.32,4.56
00-0033633,2017,4,193,182,11,3,0.75,1,1,0.75,48.25,45.5,0.73,2.75
00-0033635,2017,7,131,0,90,0,0,1,1,0,18.71,0,0,12.86
00-0033635,2018,16,302,0,186,0,0,1,1,0,18.88,0,0,11.62
00-0033635,2019,16,284,0,154,0,0,1,1,0,17.75,0,0,9.62
00-0033635,2020,16,14,0,14,NA,NA,0.44,0.44,0,0.88,0,0,0.88
00-0033642,2017,16,371,0,297,0,0,1,1,0,23.19,0,0,18.56
00-0033642,2018,3,45,0,45,0,0,1,1,0,15,0,0,15
00-0033642,2019,8,104,0,104,0,0,1,1,0,13,0,0,13
00-0033642,2020,6,95,0,82,0,0,1,1,0,15.83,0,0,13.67
00-0033649,2017,16,356,0,140,3,0.19,1,1,0,22.25,0,0,8.75
00-0033649,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033649,2020,5,69,0,66,0,0,1,1,0,13.8,0,0,13.2
00-0033658,2017,10,13,4,9,0,0,1,1,0,1.3,0.4,0.01,0.9
00-0033658,2018,16,551,387,164,4,0.25,1,1,0.31,34.44,24.19,0.35,10.25
00-0033658,2019,16,567,436,131,7,0.44,1,1,0.06,35.44,27.25,0.39,8.19
00-0033658,2020,16,25,25,0,NA,NA,0.06,0.06,0,1.56,1.56,0.02,0
00-0033659,2017,8,159,0,159,0,0,1,1,0,19.88,0,0,19.88
00-0033659,2018,16,371,0,346,0,0,1,1,0,23.19,0,0,21.62
00-0033659,2019,16,282,0,277,0,0,0.75,0.62,0,17.62,0,0,17.31
00-0033659,2020,16,355,0,349,0,0,0.88,0.81,0,22.19,0,0,21.81
00-0033661,2017,8,141,0,1,0,0,1,1,0,17.62,0,0,0.12
00-0033662,2017,16,15,15,0,0,0,1,1,0,0.94,0.94,0.01,0
00-0033662,2018,16,6,6,0,0,0,1,1,0,0.38,0.38,0,0
00-0033662,2019,16,5,5,0,0,0,1,1,0,0.31,0.31,0,0
00-0033663,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033667,2018,3,0,0,0,0,0,1,1,0,0,0,0,0
00-0033667,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033671,2017,5,153,0,105,0,0,1,1,0,30.6,0,0,21
00-0033672,2017,15,0,0,0,0,0,1,1,0,0,0,0,0
00-0033672,2018,16,0,0,0,0,0,1,1,0,0,0,0,0
00-0033672,2019,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0033674,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033675,2017,16,887,886,1,16,1,1,1,1,55.44,55.38,0.79,0.06
00-0033675,2018,16,261,0,219,0,0,0.75,0.69,0,16.31,0,0,13.69
00-0033675,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033676,2017,11,35,2,33,0,0,1,1,0,3.18,0.18,0,3
00-0033676,2018,16,564,520,44,7,0.44,1,1,0.5,35.25,32.5,0.49,2.75
00-0033676,2019,16,897,844,53,12,0.75,0.94,0.94,0.81,56.06,52.75,0.83,3.31
00-0033676,2020,16,537,502,35,NA,NA,0.56,0.56,0.44,33.56,31.38,0.47,2.19
00-0033678,2017,11,188,0,165,0,0,1,1,0,17.09,0,0,15
00-0033678,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033681,2017,16,833,755,78,6,0.38,1,1,0.94,52.06,47.19,0.66,4.88
00-0033681,2018,16,759,687,72,11,0.69,1,1,0.81,47.44,42.94,0.67,4.5
00-0033681,2019,16,424,380,44,1,0.06,1,1,0.25,26.5,23.75,0.35,2.75
00-0033681,2020,16,948,785,163,6,0.38,1,1,1,59.25,49.06,0.76,10.19
00-0033687,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033693,2017,5,77,0,74,0,0,1,1,0,15.4,0,0,14.8
00-0033693,2018,16,188,0,129,NA,NA,0.56,0.56,0,11.75,0,0,8.06
00-0033694,2017,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033696,2017,16,11,11,0,0,0,1,1,0,0.69,0.69,0.01,0
00-0033696,2018,16,263,191,72,10,0.62,0.81,0.75,0,16.44,11.94,0.2,4.5
00-0033696,2019,16,135,100,35,NA,NA,0.25,0.25,0.12,8.44,6.25,0.09,2.19
00-0033696,2020,16,0,0,0,NA,NA,1,1,0,0,0,0,0
00-0033697,2017,15,317,0,280,0,0,1,1,0,21.13,0,0,18.67
00-0033697,2018,16,812,0,186,9,0.56,1,1,0,50.75,0,0,11.62
00-0033697,2019,14,730,0,61,12,0.86,1,1,0,52.14,0,0,4.36
00-0033697,2020,16,1077,0,120,14,0.88,1,1,0,67.31,0,0,7.5
00-0033699,2017,16,407,197,210,0,0,1,0.94,0,25.44,12.31,0.18,13.12
00-0033699,2018,16,522,348,174,3,0.19,0.88,0.88,0.19,32.62,21.75,0.37,10.88
00-0033699,2019,16,613,609,4,8,0.5,1,1,0.69,38.31,38.06,0.57,0.25
00-0033699,2020,16,411,411,0,NA,NA,0.62,0.5,0.5,25.69,25.69,0.35,0
00-0033700,2017,2,17,0,17,0,0,1,1,0,8.5,0,0,8.5
00-0033700,2018,2,23,0,23,0,0,1,1,0,11.5,0,0,11.5
00-0033702,2017,4,29,0,29,0,0,1,1,0,7.25,0,0,7.25
00-0033702,2019,8,94,0,94,0,0,1,1,0,11.75,0,0,11.75
00-0033702,2020,16,141,0,141,0,0,0.94,0.94,0,8.81,0,0,8.81
00-0033703,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033704,2017,16,181,0,181,NA,NA,0.88,0.88,0,11.31,0,0,11.31
00-0033704,2018,5,87,0,87,0,0,1,1,0,17.4,0,0,17.4
00-0033704,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033704,2020,2,21,0,21,0,0,1,1,0,10.5,0,0,10.5
00-0033705,2019,16,580,513,67,NA,NA,0.94,0.94,0.56,36.25,32.06,0.48,4.19
00-0033706,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033711,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033714,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033716,2017,16,599,0,211,5,0.31,0.88,0.81,0,37.44,0,0,13.19
00-0033716,2019,2,98,0,22,2,1,1,1,0,49,0,0,11
00-0033716,2020,16,262,0,216,0,0,1,1,0,16.38,0,0,13.5
00-0033717,2017,16,253,253,0,NA,NA,0.88,0.88,0.25,15.81,15.81,0.24,0
00-0033718,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033719,2017,11,244,50,194,4,0.36,1,1,0,22.18,4.55,0.07,17.64
00-0033719,2018,2,41,9,32,0,0,1,1,0,20.5,4.5,0.06,16
00-0033720,2020,16,321,185,136,4,0.25,1,1,0,20.06,11.56,0.18,8.5
00-0033725,2017,16,547,256,291,0,0,1,1,0,34.19,16,0.22,18.19
00-0033725,2018,16,363,238,125,NA,NA,0.69,0.62,0.06,22.69,14.88,0.21,7.81
00-0033725,2019,16,62,3,59,NA,NA,0.25,0.19,0,3.88,0.19,0,3.69
00-0033725,2020,15,374,108,266,0,0,1,1,0,24.93,7.2,0.1,17.73
00-0033728,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033729,2018,16,130,0,130,0,0,1,1,0,8.12,0,0,8.12
00-0033729,2019,16,135,0,135,0,0,1,1,0,8.44,0,0,8.44
