season,week,location,team,opponent,final_score,spread_line,team_coach,opponent_coach,game_id
2012,16,Home,DEN,CLE,34-12,11,John Fox,Pat Shurmur,2012_16_CLE_DEN
2012,16,Away,NYG,BAL,14-33,1,Tom Coughlin,John Harbaugh,2012_16_NYG_BAL
2012,16,Home,BAL,NYG,33-14,-1,John Harbaugh,Tom Coughlin,2012_16_NYG_BAL
2012,16,Away,CHI,ARI,28-13,7,Lovie Smith,Ken Whisenhunt,2012_16_CHI_ARI
2012,16,Home,ARI,CHI,13-28,-7,Ken Whisenhunt,Lovie Smith,2012_16_CHI_ARI
2012,16,Away,SF,SEA,13-42,-2.5,Jim Harbaugh,Pete Carroll,2012_16_SF_SEA
2012,16,Home,SEA,SF,42-13,2.5,Pete Carroll,Jim Harbaugh,2012_16_SF_SEA
2012,17,Away,NYJ,BUF,9-28,-3.5,Rex Ryan,Chan Gailey,2012_17_NYJ_BUF
2012,17,Home,BUF,NYJ,28-9,3.5,Chan Gailey,Rex Ryan,2012_17_NYJ_BUF
2012,17,Away,BAL,CIN,17-23,-5.5,John Harbaugh,Marvin Lewis,2012_17_BAL_CIN
2012,17,Home,CIN,BAL,23-17,5.5,Marvin Lewis,John Harbaugh,2012_17_BAL_CIN
2012,17,Away,CLE,PIT,10-24,-10,Pat Shurmur,Mike Tomlin,2012_17_CLE_PIT
2012,17,Home,PIT,CLE,24-10,10,Mike Tomlin,Pat Shurmur,2012_17_CLE_PIT
2012,17,Away,HOU,IND,16-28,6.5,Gary Kubiak,Chuck Pagano,2012_17_HOU_IND
2012,17,Home,IND,HOU,28-16,-6.5,Chuck Pagano,Gary Kubiak,2012_17_HOU_IND
2012,17,Away,JAX,TEN,20-38,-6,Mike Mularkey,Mike Munchak,2012_17_JAX_TEN
2012,17,Home,TEN,JAX,38-20,6,Mike Munchak,Mike Mularkey,2012_17_JAX_TEN
2012,17,Away,PHI,NYG,7-42,-6.5,Andy Reid,Tom Coughlin,2012_17_PHI_NYG
2012,17,Home,NYG,PHI,42-7,6.5,Tom Coughlin,Andy Reid,2012_17_PHI_NYG
2012,17,Away,CHI,DET,26-24,3,Lovie Smith,Jim Schwartz,2012_17_CHI_DET
2012,17,Home,DET,CHI,24-26,-3,Jim Schwartz,Lovie Smith,2012_17_CHI_DET
2012,17,Away,TB,ATL,22-17,-3,Greg Schiano,Mike Smith,2012_17_TB_ATL
2012,17,Home,ATL,TB,17-22,3,Mike Smith,Greg Schiano,2012_17_TB_ATL
2012,17,Away,CAR,NO,44-38,-4,Ron Rivera,Joe Vitt,2012_17_CAR_NO
2012,17,Home,NO,CAR,38-44,4,Joe Vitt,Ron Rivera,2012_17_CAR_NO
2012,17,Away,MIA,NE,0-28,-11.5,Joe Philbin,Bill Belichick,2012_17_MIA_NE
2012,17,Home,NE,MIA,28-0,11.5,Bill Belichick,Joe Philbin,2012_17_MIA_NE
2012,17,Away,GB,MIN,34-37,3,Mike McCarthy,Leslie Frazier,2012_17_GB_MIN
2012,17,Home,MIN,GB,37-34,-3,Leslie Frazier,Mike McCarthy,2012_17_GB_MIN
2012,17,Away,KC,DEN,3-38,-17,Romeo Crennel,John Fox,2012_17_KC_DEN
2012,17,Home,DEN,KC,38-3,17,John Fox,Romeo Crennel,2012_17_KC_DEN
2012,17,Away,LV,LAC,21-24,-9.5,Dennis Allen,Norv Turner,2012_17_OAK_SD
2012,17,Home,LAC,LV,24-21,9.5,Norv Turner,Dennis Allen,2012_17_OAK_SD
2012,17,Away,ARI,SF,13-27,-16,Ken Whisenhunt,Jim Harbaugh,2012_17_ARI_SF
2012,17,Home,SF,ARI,27-13,16,Jim Harbaugh,Ken Whisenhunt,2012_17_ARI_SF
2012,17,Away,LA,SEA,13-20,-11,Jeff Fisher,Pete Carroll,2012_17_STL_SEA
2012,17,Home,SEA,LA,20-13,11,Pete Carroll,Jeff Fisher,2012_17_STL_SEA
2012,17,Away,DAL,WAS,18-28,-3,Jason Garrett,Mike Shanahan,2012_17_DAL_WAS
2012,17,Home,WAS,DAL,28-18,3,Mike Shanahan,Jason Garrett,2012_17_DAL_WAS
2012,18,Away,CIN,HOU,13-19,-4,Marvin Lewis,Gary Kubiak,2012_18_CIN_HOU
2012,18,Home,HOU,CIN,19-13,4,Gary Kubiak,Marvin Lewis,2012_18_CIN_HOU
2012,18,Away,MIN,GB,10-24,-10.5,Leslie Frazier,Mike McCarthy,2012_18_MIN_GB
2012,18,Home,GB,MIN,24-10,10.5,Mike McCarthy,Leslie Frazier,2012_18_MIN_GB
2012,18,Away,IND,BAL,9-24,-7.5,Chuck Pagano,John Harbaugh,2012_18_IND_BAL
2012,18,Home,BAL,IND,24-9,7.5,John Harbaugh,Chuck Pagano,2012_18_IND_BAL
2012,18,Away,SEA,WAS,24-14,3,Pete Carroll,Mike Shanahan,2012_18_SEA_WAS
2012,18,Home,WAS,SEA,14-24,-3,Mike Shanahan,Pete Carroll,2012_18_SEA_WAS
2012,19,Away,BAL,DEN,38-35,-9.5,John Harbaugh,John Fox,2012_19_BAL_DEN
2012,19,Home,DEN,BAL,35-38,9.5,John Fox,John Harbaugh,2012_19_BAL_DEN
2012,19,Away,GB,SF,31-45,-3,Mike McCarthy,Jim Harbaugh,2012_19_GB_SF
2012,19,Home,SF,GB,45-31,3,Jim Harbaugh,Mike McCarthy,2012_19_GB_SF
2012,19,Away,SEA,ATL,28-30,-2.5,Pete Carroll,Mike Smith,2012_19_SEA_ATL
2012,19,Home,ATL,SEA,30-28,2.5,Mike Smith,Pete Carroll,2012_19_SEA_ATL
2012,19,Away,HOU,NE,28-41,-9.5,Gary Kubiak,Bill Belichick,2012_19_HOU_NE
2012,19,Home,NE,HOU,41-28,9.5,Bill Belichick,Gary Kubiak,2012_19_HOU_NE
2012,20,Away,SF,ATL,28-24,3.5,Jim Harbaugh,Mike Smith,2012_20_SF_ATL
2012,20,Home,ATL,SF,24-28,-3.5,Mike Smith,Jim Harbaugh,2012_20_SF_ATL
2012,20,Away,BAL,NE,28-13,-8,John Harbaugh,Bill Belichick,2012_20_BAL_NE
2012,20,Home,NE,BAL,13-28,8,Bill Belichick,John Harbaugh,2012_20_BAL_NE
2012,21,Neutral,BAL,SF,34-31,-4.5,John Harbaugh,Jim Harbaugh,2012_21_BAL_SF
2012,21,Neutral,SF,BAL,31-34,4.5,Jim Harbaugh,John Harbaugh,2012_21_BAL_SF
2013,1,Away,BAL,DEN,27-49,-7.5,John Harbaugh,John Fox,2013_01_BAL_DEN
2013,1,Home,DEN,BAL,49-27,7.5,John Fox,John Harbaugh,2013_01_BAL_DEN
2013,1,Away,NE,BUF,23-21,10,Bill Belichick,Doug Marrone,2013_01_NE_BUF
2013,1,Home,BUF,NE,21-23,-10,Doug Marrone,Bill Belichick,2013_01_NE_BUF
2013,1,Away,SEA,CAR,12-7,3,Pete Carroll,Ron Rivera,2013_01_SEA_CAR
2013,1,Home,CAR,SEA,7-12,-3,Ron Rivera,Pete Carroll,2013_01_SEA_CAR
2013,1,Away,CIN,CHI,21-24,-3,Marvin Lewis,Marc Trestman,2013_01_CIN_CHI
2013,1,Home,CHI,CIN,24-21,3,Marc Trestman,Marvin Lewis,2013_01_CIN_CHI
2013,1,Away,MIA,CLE,23-10,-2.5,Joe Philbin,Rob Chudzinski,2013_01_MIA_CLE
2013,1,Home,CLE,MIA,10-23,2.5,Rob Chudzinski,Joe Philbin,2013_01_MIA_CLE
2013,1,Away,MIN,DET,24-34,-4,Leslie Frazier,Jim Schwartz,2013_01_MIN_DET
2013,1,Home,DET,MIN,34-24,4,Jim Schwartz,Leslie Frazier,2013_01_MIN_DET
2013,1,Away,LV,IND,17-21,-11,Dennis Allen,Chuck Pagano,2013_01_OAK_IND
2013,1,Home,IND,LV,21-17,11,Chuck Pagano,Dennis Allen,2013_01_OAK_IND
2013,1,Away,KC,JAX,28-2,3.5,Andy Reid,Gus Bradley,2013_01_KC_JAX
2013,1,Home,JAX,KC,2-28,-3.5,Gus Bradley,Andy Reid,2013_01_KC_JAX
2013,1,Away,TB,NYJ,17-18,4,Greg Schiano,Rex Ryan,2013_01_TB_NYJ
2013,1,Home,NYJ,TB,18-17,-4,Rex Ryan,Greg Schiano,2013_01_TB_NYJ
2013,1,Away,ATL,NO,17-23,-3.5,Mike Smith,Sean Payton,2013_01_ATL_NO
2013,1,Home,NO,ATL,23-17,3.5,Sean Payton,Mike Smith,2013_01_ATL_NO
2013,1,Away,TEN,PIT,16-9,-6,Mike Munchak,Mike Tomlin,2013_01_TEN_PIT
2013,1,Home,PIT,TEN,9-16,6,Mike Tomlin,Mike Munchak,2013_01_TEN_PIT
2013,1,Away,ARI,LA,24-27,-3.5,Bruce Arians,Jeff Fisher,2013_01_ARI_STL
2013,1,Home,LA,ARI,27-24,3.5,Jeff Fisher,Bruce Arians,2013_01_ARI_STL
2013,1,Away,GB,SF,28-34,-5,Mike McCarthy,Jim Harbaugh,2013_01_GB_SF
2013,1,Home,SF,GB,34-28,5,Jim Harbaugh,Mike McCarthy,2013_01_GB_SF
2013,1,Away,NYG,DAL,31-36,-3.5,Tom Coughlin,Jason Garrett,2013_01_NYG_DAL
2013,1,Home,DAL,NYG,36-31,3.5,Jason Garrett,Tom Coughlin,2013_01_NYG_DAL
2013,1,Away,PHI,WAS,33-27,-4,Chip Kelly,Mike Shanahan,2013_01_PHI_WAS
2013,1,Home,WAS,PHI,27-33,4,Mike Shanahan,Chip Kelly,2013_01_PHI_WAS
2013,1,Away,HOU,LAC,31-28,5,Gary Kubiak,Mike McCoy,2013_01_HOU_SD
2013,1,Home,LAC,HOU,28-31,-5,Mike McCoy,Gary Kubiak,2013_01_HOU_SD
2013,2,Away,NYJ,NE,10-13,-10.5,Rex Ryan,Bill Belichick,2013_02_NYJ_NE
2013,2,Home,NE,NYJ,13-10,10.5,Bill Belichick,Rex Ryan,2013_02_NYJ_NE
2013,2,Away,LA,ATL,24-31,-4,Jeff Fisher,Mike Smith,2013_02_STL_ATL
2013,2,Home,ATL,LA,31-24,4,Mike Smith,Jeff Fisher,2013_02_STL_ATL
2013,2,Away,CLE,BAL,6-14,-5.5,Rob Chudzinski,John Harbaugh,2013_02_CLE_BAL
2013,2,Home,BAL,CLE,14-6,5.5,John Harbaugh,Rob Chudzinski,2013_02_CLE_BAL
2013,2,Away,CAR,BUF,23-24,3.5,Ron Rivera,Doug Marrone,2013_02_CAR_BUF
2013,2,Home,BUF,CAR,24-23,-3.5,Doug Marrone,Ron Rivera,2013_02_CAR_BUF
2013,2,Away,MIN,CHI,30-31,-6,Leslie Frazier,Marc Trestman,2013_02_MIN_CHI
2013,2,Home,CHI,MIN,31-30,6,Marc Trestman,Leslie Frazier,2013_02_MIN_CHI
2013,2,Away,WAS,GB,20-38,-9,Mike Shanahan,Mike McCarthy,2013_02_WAS_GB
2013,2,Home,GB,WAS,38-20,9,Mike McCarthy,Mike Shanahan,2013_02_WAS_GB
2013,2,Away,TEN,HOU,24-30,-7.5,Mike Munchak,Gary Kubiak,2013_02_TEN_HOU
2013,2,Home,HOU,TEN,30-24,7.5,Gary Kubiak,Mike Munchak,2013_02_TEN_HOU
2013,2,Away,MIA,IND,24-20,-1,Joe Philbin,Chuck Pagano,2013_02_MIA_IND
2013,2,Home,IND,MIA,20-24,1,Chuck Pagano,Joe Philbin,2013_02_MIA_IND
2013,2,Away,DAL,KC,16-17,-3,Jason Garrett,Andy Reid,2013_02_DAL_KC
2013,2,Home,KC,DAL,17-16,3,Andy Reid,Jason Garrett,2013_02_DAL_KC
2013,2,Away,LAC,PHI,33-30,-7.5,Mike McCoy,Chip Kelly,2013_02_SD_PHI
2013,2,Home,PHI,LAC,30-33,7.5,Chip Kelly,Mike McCoy,2013_02_SD_PHI
2013,2,Away,DET,ARI,21-25,1,Jim Schwartz,Bruce Arians,2013_02_DET_ARI
2013,2,Home,ARI,DET,25-21,-1,Bruce Arians,Jim Schwartz,2013_02_DET_ARI
2013,2,Away,NO,TB,16-14,3,Sean Payton,Greg Schiano,2013_02_NO_TB
2013,2,Home,TB,NO,14-16,-3,Greg Schiano,Sean Payton,2013_02_NO_TB
2013,2,Away,DEN,NYG,41-23,3.5,John Fox,Tom Coughlin,2013_02_DEN_NYG
2013,2,Home,NYG,DEN,23-41,-3.5,Tom Coughlin,John Fox,2013_02_DEN_NYG
2013,2,Away,JAX,LV,9-19,-3.5,Gus Bradley,Dennis Allen,2013_02_JAX_OAK
2013,2,Home,LV,JAX,19-9,3.5,Dennis Allen,Gus Bradley,2013_02_JAX_OAK
2013,2,Away,SF,SEA,3-29,-3,Jim Harbaugh,Pete Carroll,2013_02_SF_SEA
2013,2,Home,SEA,SF,29-3,3,Pete Carroll,Jim Harbaugh,2013_02_SF_SEA
2013,2,Away,PIT,CIN,10-20,-7,Mike Tomlin,Marvin Lewis,2013_02_PIT_CIN
2013,2,Home,CIN,PIT,20-10,7,Marvin Lewis,Mike Tomlin,2013_02_PIT_CIN
2013,3,Away,KC,PHI,26-16,-3,Andy Reid,Chip Kelly,2013_03_KC_PHI
2013,3,Home,PHI,KC,16-26,3,Chip Kelly,Andy Reid,2013_03_KC_PHI
2013,3,Away,HOU,BAL,9-30,-1,Gary Kubiak,John Harbaugh,2013_03_HOU_BAL
2013,3,Home,BAL,HOU,30-9,1,John Harbaugh,Gary Kubiak,2013_03_HOU_BAL
2013,3,Away,GB,CIN,30-34,3,Mike McCarthy,Marvin Lewis,2013_03_GB_CIN
2013,3,Home,CIN,GB,34-30,-3,Marvin Lewis,Mike McCarthy,2013_03_GB_CIN
2013,3,Away,LA,DAL,7-31,-3.5,Jeff Fisher,Jason Garrett,2013_03_STL_DAL
2013,3,Home,DAL,LA,31-7,3.5,Jason Garrett,Jeff Fisher,2013_03_STL_DAL
2013,3,Away,CLE,MIN,31-27,-7,Rob Chudzinski,Leslie Frazier,2013_03_CLE_MIN
2013,3,Home,MIN,CLE,27-31,7,Leslie Frazier,Rob Chudzinski,2013_03_CLE_MIN
2013,3,Away,TB,NE,3-23,-7.5,Greg Schiano,Bill Belichick,2013_03_TB_NE
2013,3,Home,NE,TB,23-3,7.5,Bill Belichick,Greg Schiano,2013_03_TB_NE
2013,3,Away,ARI,NO,7-31,-8,Bruce Arians,Sean Payton,2013_03_ARI_NO
2013,3,Home,NO,ARI,31-7,8,Sean Payton,Bruce Arians,2013_03_ARI_NO
2013,3,Away,LAC,TEN,17-20,-3,Mike McCoy,Mike Munchak,2013_03_SD_TEN
2013,3,Home,TEN,LAC,20-17,3,Mike Munchak,Mike McCoy,2013_03_SD_TEN
2013,3,Away,DET,WAS,27-20,1,Jim Schwartz,Mike Shanahan,2013_03_DET_WAS
2013,3,Home,WAS,DET,20-27,-1,Mike Shanahan,Jim Schwartz,2013_03_DET_WAS
2013,3,Away,NYG,CAR,0-38,1,Tom Coughlin,Ron Rivera,2013_03_NYG_CAR
2013,3,Home,CAR,NYG,38-0,-1,Ron Rivera,Tom Coughlin,2013_03_NYG_CAR
2013,3,Away,ATL,MIA,23-27,-3,Mike Smith,Joe Philbin,2013_03_ATL_MIA
2013,3,Home,MIA,ATL,27-23,3,Joe Philbin,Mike Smith,2013_03_ATL_MIA
2013,3,Away,BUF,NYJ,20-27,-2.5,Doug Marrone,Rex Ryan,2013_03_BUF_NYJ
2013,3,Home,NYJ,BUF,27-20,2.5,Rex Ryan,Doug Marrone,2013_03_BUF_NYJ
2013,3,Away,IND,SF,27-7,-10.5,Chuck Pagano,Jim Harbaugh,2013_03_IND_SF
2013,3,Home,SF,IND,7-27,10.5,Jim Harbaugh,Chuck Pagano,2013_03_IND_SF
2013,3,Away,JAX,SEA,17-45,-19.5,Gus Bradley,Pete Carroll,2013_03_JAX_SEA
2013,3,Home,SEA,JAX,45-17,19.5,Pete Carroll,Gus Bradley,2013_03_JAX_SEA
2013,3,Away,CHI,PIT,40-23,2.5,Marc Trestman,Mike Tomlin,2013_03_CHI_PIT
2013,3,Home,PIT,CHI,23-40,-2.5,Mike Tomlin,Marc Trestman,2013_03_CHI_PIT
2013,3,Away,LV,DEN,21-37,-16,Dennis Allen,John Fox,2013_03_OAK_DEN
2013,3,Home,DEN,LV,37-21,16,John Fox,Dennis Allen,2013_03_OAK_DEN
2013,4,Away,SF,LA,35-11,3,Jim Harbaugh,Jeff Fisher,2013_04_SF_STL
2013,4,Home,LA,SF,11-35,-3,Jeff Fisher,Jim Harbaugh,2013_04_SF_STL
2013,4,Away,BAL,BUF,20-23,4,John Harbaugh,Doug Marrone,2013_04_BAL_BUF
2013,4,Home,BUF,BAL,23-20,-4,Doug Marrone,John Harbaugh,2013_04_BAL_BUF
2013,4,Away,CIN,CLE,6-17,3.5,Marvin Lewis,Rob Chudzinski,2013_04_CIN_CLE
2013,4,Home,CLE,CIN,17-6,-3.5,Rob Chudzinski,Marvin Lewis,2013_04_CIN_CLE
2013,4,Away,CHI,DET,32-40,-3,Marc Trestman,Jim Schwartz,2013_04_CHI_DET
2013,4,Home,DET,CHI,40-32,3,Jim Schwartz,Marc Trestman,2013_04_CHI_DET
2013,4,Away,SEA,HOU,23-20,1,Pete Carroll,Gary Kubiak,2013_04_SEA_HOU
2013,4,Home,HOU,SEA,20-23,-1,Gary Kubiak,Pete Carroll,2013_04_SEA_HOU
2013,4,Away,IND,JAX,37-3,9.5,Chuck Pagano,Gus Bradley,2013_04_IND_JAX
2013,4,Home,JAX,IND,3-37,-9.5,Gus Bradley,Chuck Pagano,2013_04_IND_JAX
2013,4,Away,NYG,KC,7-31,-3.5,Tom Coughlin,Andy Reid,2013_04_NYG_KC
2013,4,Home,KC,NYG,31-7,3.5,Andy Reid,Tom Coughlin,2013_04_NYG_KC
2013,4,Neutral,PIT,MIN,27-34,3,Mike Tomlin,Leslie Frazier,2013_04_PIT_MIN
2013,4,Neutral,MIN,PIT,34-27,-3,Leslie Frazier,Mike Tomlin,2013_04_PIT_MIN
2013,4,Away,ARI,TB,13-10,-2.5,Bruce Arians,Greg Schiano,2013_04_ARI_TB
2013,4,Home,TB,ARI,10-13,2.5,Greg Schiano,Bruce Arians,2013_04_ARI_TB
2013,4,Away,NYJ,TEN,13-38,-3.5,Rex Ryan,Mike Munchak,2013_04_NYJ_TEN
2013,4,Home,TEN,NYJ,38-13,3.5,Mike Munchak,Rex Ryan,2013_04_NYJ_TEN
2013,4,Away,PHI,DEN,20-52,-10.5,Chip Kelly,John Fox,2013_04_PHI_DEN
2013,4,Home,DEN,PHI,52-20,10.5,John Fox,Chip Kelly,2013_04_PHI_DEN
2013,4,Away,WAS,LV,24-14,3.5,Mike Shanahan,Dennis Allen,2013_04_WAS_OAK
2013,4,Home,LV,WAS,14-24,-3.5,Dennis Allen,Mike Shanahan,2013_04_WAS_OAK
2013,4,Away,DAL,LAC,21-30,1,Jason Garrett,Mike McCoy,2013_04_DAL_SD
2013,4,Home,LAC,DAL,30-21,-1,Mike McCoy,Jason Garrett,2013_04_DAL_SD
2013,4,Away,NE,ATL,30-23,-3,Bill Belichick,Mike Smith,2013_04_NE_ATL
2013,4,Home,ATL,NE,23-30,3,Mike Smith,Bill Belichick,2013_04_NE_ATL
2013,4,Away,MIA,NO,17-38,-7,Joe Philbin,Sean Payton,2013_04_MIA_NO
2013,4,Home,NO,MIA,38-17,7,Sean Payton,Joe Philbin,2013_04_MIA_NO
2013,5,Away,BUF,CLE,24-37,-3.5,Doug Marrone,Rob Chudzinski,2013_05_BUF_CLE
2013,5,Home,CLE,BUF,37-24,3.5,Rob Chudzinski,Doug Marrone,2013_05_BUF_CLE
2013,5,Away,NO,CHI,26-18,-1,Sean Payton,Marc Trestman,2013_05_NO_CHI
2013,5,Home,CHI,NO,18-26,1,Marc Trestman,Sean Payton,2013_05_NO_CHI
2013,5,Away,NE,CIN,6-13,2,Bill Belichick,Marvin Lewis,2013_05_NE_CIN
2013,5,Home,CIN,NE,13-6,-2,Marvin Lewis,Bill Belichick,2013_05_NE_CIN
2013,5,Away,DET,GB,9-22,-10,Jim Schwartz,Mike McCarthy,2013_05_DET_GB
2013,5,Home,GB,DET,22-9,10,Mike McCarthy,Jim Schwartz,2013_05_DET_GB
2013,5,Away,SEA,IND,28-34,3,Pete Carroll,Chuck Pagano,2013_05_SEA_IND
2013,5,Home,IND,SEA,34-28,-3,Chuck Pagano,Pete Carroll,2013_05_SEA_IND
2013,5,Away,BAL,MIA,26-23,-2.5,John Harbaugh,Joe Philbin,2013_05_BAL_MIA
2013,5,Home,MIA,BAL,23-26,2.5,Joe Philbin,John Harbaugh,2013_05_BAL_MIA
2013,5,Away,PHI,NYG,36-21,1,Chip Kelly,Tom Coughlin,2013_05_PHI_NYG
2013,5,Home,NYG,PHI,21-36,-1,Tom Coughlin,Chip Kelly,2013_05_PHI_NYG
2013,5,Away,JAX,LA,20-34,-11,Gus Bradley,Jeff Fisher,2013_05_JAX_STL
2013,5,Home,LA,JAX,34-20,11,Jeff Fisher,Gus Bradley,2013_05_JAX_STL
2013,5,Away,KC,TEN,26-17,2.5,Andy Reid,Mike Munchak,2013_05_KC_TEN
2013,5,Home,TEN,KC,17-26,-2.5,Mike Munchak,Andy Reid,2013_05_KC_TEN
2013,5,Away,CAR,ARI,6-22,3,Ron Rivera,Bruce Arians,2013_05_CAR_ARI
2013,5,Home,ARI,CAR,22-6,-3,Bruce Arians,Ron Rivera,2013_05_CAR_ARI
2013,5,Away,DEN,DAL,51-48,7.5,John Fox,Jason Garrett,2013_05_DEN_DAL
2013,5,Home,DAL,DEN,48-51,-7.5,Jason Garrett,John Fox,2013_05_DEN_DAL
2013,5,Away,HOU,SF,3-34,-4,Gary Kubiak,Jim Harbaugh,2013_05_HOU_SF
2013,5,Home,SF,HOU,34-3,4,Jim Harbaugh,Gary Kubiak,2013_05_HOU_SF
2013,5,Away,LAC,LV,17-27,6,Mike McCoy,Dennis Allen,2013_05_SD_OAK
2013,5,Home,LV,LAC,27-17,-6,Dennis Allen,Mike McCoy,2013_05_SD_OAK
2013,5,Away,NYJ,ATL,30-28,-10,Rex Ryan,Mike Smith,2013_05_NYJ_ATL
2013,5,Home,ATL,NYJ,28-30,10,Mike Smith,Rex Ryan,2013_05_NYJ_ATL
2013,6,Away,NYG,CHI,21-27,-9.5,Tom Coughlin,Marc Trestman,2013_06_NYG_CHI
2013,6,Home,CHI,NYG,27-21,9.5,Marc Trestman,Tom Coughlin,2013_06_NYG_CHI
2013,6,Away,GB,BAL,19-17,1,Mike McCarthy,John Harbaugh,2013_06_GB_BAL
2013,6,Home,BAL,GB,17-19,-1,John Harbaugh,Mike McCarthy,2013_06_GB_BAL
2013,6,Away,CIN,BUF,27-24,6,Marvin Lewis,Doug Marrone,2013_06_CIN_BUF
2013,6,Home,BUF,CIN,24-27,-6,Doug Marrone,Marvin Lewis,2013_06_CIN_BUF
2013,6,Away,DET,CLE,31-17,1,Jim Schwartz,Rob Chudzinski,2013_06_DET_CLE
2013,6,Home,CLE,DET,17-31,-1,Rob Chudzinski,Jim Schwartz,2013_06_DET_CLE
2013,6,Away,LA,HOU,38-13,-9.5,Jeff Fisher,Gary Kubiak,2013_06_STL_HOU
2013,6,Home,HOU,LA,13-38,9.5,Gary Kubiak,Jeff Fisher,2013_06_STL_HOU
2013,6,Away,LV,KC,7-24,-7.5,Dennis Allen,Andy Reid,2013_06_OAK_KC
2013,6,Home,KC,LV,24-7,7.5,Andy Reid,Dennis Allen,2013_06_OAK_KC
2013,6,Away,CAR,MIN,35-10,-2.5,Ron Rivera,Leslie Frazier,2013_06_CAR_MIN
2013,6,Home,MIN,CAR,10-35,2.5,Leslie Frazier,Ron Rivera,2013_06_CAR_MIN
2013,6,Away,PIT,NYJ,19-6,1,Mike Tomlin,Rex Ryan,2013_06_PIT_NYJ
2013,6,Home,NYJ,PIT,6-19,-1,Rex Ryan,Mike Tomlin,2013_06_PIT_NYJ
2013,6,Away,PHI,TB,31-20,2.5,Chip Kelly,Greg Schiano,2013_06_PHI_TB
2013,6,Home,TB,PHI,20-31,-2.5,Greg Schiano,Chip Kelly,2013_06_PHI_TB
2013,6,Away,JAX,DEN,19-35,-27,Gus Bradley,John Fox,2013_06_JAX_DEN
2013,6,Home,DEN,JAX,35-19,27,John Fox,Gus Bradley,2013_06_JAX_DEN
2013,6,Away,TEN,SEA,13-20,-11,Mike Munchak,Pete Carroll,2013_06_TEN_SEA
2013,6,Home,SEA,TEN,20-13,11,Pete Carroll,Mike Munchak,2013_06_TEN_SEA
2013,6,Away,NO,NE,27-30,-2.5,Sean Payton,Bill Belichick,2013_06_NO_NE
2013,6,Home,NE,NO,30-27,2.5,Bill Belichick,Sean Payton,2013_06_NO_NE
2013,6,Away,ARI,SF,20-32,-10,Bruce Arians,Jim Harbaugh,2013_06_ARI_SF
2013,6,Home,SF,ARI,32-20,10,Jim Harbaugh,Bruce Arians,2013_06_ARI_SF
2013,6,Away,WAS,DAL,16-31,-5.5,Mike Shanahan,Jason Garrett,2013_06_WAS_DAL
2013,6,Home,DAL,WAS,31-16,5.5,Jason Garrett,Mike Shanahan,2013_06_WAS_DAL
2013,6,Away,IND,LAC,9-19,1,Chuck Pagano,Mike McCoy,2013_06_IND_SD
2013,6,Home,LAC,IND,19-9,-1,Mike McCoy,Chuck Pagano,2013_06_IND_SD
2013,7,Away,SEA,ARI,34-22,5,Pete Carroll,Bruce Arians,2013_07_SEA_ARI
2013,7,Home,ARI,SEA,22-34,-5,Bruce Arians,Pete Carroll,2013_07_SEA_ARI
2013,7,Away,TB,ATL,23-31,-6,Greg Schiano,Mike Smith,2013_07_TB_ATL
2013,7,Home,ATL,TB,31-23,6,Mike Smith,Greg Schiano,2013_07_TB_ATL
2013,7,Away,LA,CAR,15-30,-8,Jeff Fisher,Ron Rivera,2013_07_STL_CAR
2013,7,Home,CAR,LA,30-15,8,Ron Rivera,Jeff Fisher,2013_07_STL_CAR
2013,7,Away,CIN,DET,27-24,-2.5,Marvin Lewis,Jim Schwartz,2013_07_CIN_DET
2013,7,Home,DET,CIN,24-27,2.5,Jim Schwartz,Marvin Lewis,2013_07_CIN_DET
2013,7,Away,LAC,JAX,24-6,7.5,Mike McCoy,Gus Bradley,2013_07_SD_JAX
2013,7,Home,JAX,LAC,6-24,-7.5,Gus Bradley,Mike McCoy,2013_07_SD_JAX
2013,7,Away,BUF,MIA,23-21,-6,Doug Marrone,Joe Philbin,2013_07_BUF_MIA
2013,7,Home,MIA,BUF,21-23,6,Joe Philbin,Doug Marrone,2013_07_BUF_MIA
2013,7,Away,NE,NYJ,27-30,3.5,Bill Belichick,Rex Ryan,2013_07_NE_NYJ
2013,7,Home,NYJ,NE,30-27,-3.5,Rex Ryan,Bill Belichick,2013_07_NE_NYJ
2013,7,Away,DAL,PHI,17-3,-3,Jason Garrett,Chip Kelly,2013_07_DAL_PHI
2013,7,Home,PHI,DAL,3-17,3,Chip Kelly,Jason Garrett,2013_07_DAL_PHI
2013,7,Away,CHI,WAS,41-45,1,Marc Trestman,Mike Shanahan,2013_07_CHI_WAS
2013,7,Home,WAS,CHI,45-41,-1,Mike Shanahan,Marc Trestman,2013_07_CHI_WAS
2013,7,Away,SF,TEN,31-17,3,Jim Harbaugh,Mike Munchak,2013_07_SF_TEN
2013,7,Home,TEN,SF,17-31,-3,Mike Munchak,Jim Harbaugh,2013_07_SF_TEN
2013,7,Away,CLE,GB,13-31,-7.5,Rob Chudzinski,Mike McCarthy,2013_07_CLE_GB
2013,7,Home,GB,CLE,31-13,7.5,Mike McCarthy,Rob Chudzinski,2013_07_CLE_GB
2013,7,Away,HOU,KC,16-17,-7,Gary Kubiak,Andy Reid,2013_07_HOU_KC
2013,7,Home,KC,HOU,17-16,7,Andy Reid,Gary Kubiak,2013_07_HOU_KC
